transaction_id,order_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,total_amount,payment_type,sales_channel
9032,4009,2729,20,2022-03-24,1,382.05,0.0,382.05,Card,online
9033,9402,1820,36,2023-07-15,2,153.52,0.16,257.91,Cash,store
9034,3464,569,19,2022-01-11,1,263.45,0.09,239.74,Card,marketplace
9035,,1016,46,2022-08-02,1,227.19,0.0,227.19,Card,partner
9036,,1331,22,2024-04-01,1,148.91,0.0,148.91,Cash,online
9037,373,4,29,2023-12-01,1,21.24,0.02,20.82,Bank Transfer,online
9038,12154,181,6,2022-11-11,2,627.8,0.0,1255.6,E-Wallet,online
9039,6411,1232,3,2023-08-11,1,556.66,0.0,556.66,Bank Transfer,store
9040,9184,193,31,2022-07-01,1,171.62,0.01,169.9,Bank Transfer,store
9041,14067,2101,31,2022-10-01,2,178.01,0.0,356.02,Cash,store
9042,,2331,23,2022-04-28,1,440.2,0.05,418.19,Cash,online
9043,10226,377,35,2024-09-26,1,398.58,0.0,398.58,Cash,partner
9044,9081,216,23,2022-09-23,3,470.98,0.08,1299.9,Bank Transfer,marketplace
9045,2695,421,11,2023-07-12,2,403.75,0.0,807.5,E-Wallet,marketplace
9046,4265,1137,22,2022-12-10,2,151.91,0.09,276.48,Cash,partner
9047,,920,3,2022-09-09,1,582.1,0.0,582.1,Cash,online
9048,,2150,17,2024-04-24,1,107.12,0.03,103.91,Card,marketplace
9049,,1524,11,2024-04-12,1,409.28,0.06,384.72,Cash,marketplace
9050,8241,311,31,2024-07-18,2,164.66,0.0,329.32,Cash,partner
9051,9139,1486,44,2022-07-18,2,373.48,0.02,732.02,Cash,online
9052,11775,2871,14,2024-07-21,1,351.84,0.11,313.14,Bank Transfer,partner
9053,,857,33,2023-11-25,1,599.35,0.01,593.36,Card,partner
9054,10267,843,21,2022-04-08,1,672.43,0.0,672.43,Cash,online
9055,6119,578,15,2023-10-06,2,347.66,0.04,667.51,Cash,online
9056,2956,1919,4,2024-02-14,1,585.8,0.0,585.8,E-Wallet,store
9057,182,2691,34,2023-10-16,1,286.17,0.09,260.41,Card,online
9058,5460,618,13,2024-09-28,1,301.16,0.08,277.07,E-Wallet,store
9059,11791,1203,30,2023-08-30,2,83.56,0.03,162.11,Cash,store
9060,13011,2608,24,2024-02-15,1,540.85,0.0,540.85,Cash,store
9061,7788,1721,6,2024-04-18,1,635.88,0.06,597.73,Cash,marketplace
9062,3454,1584,49,2023-08-29,1,184.67,0.03,179.13,Card,store
9063,13832,1601,14,2023-04-19,2,376.42,0.06,707.67,Cash,online
9064,,2388,16,2022-10-29,1,507.28,0.05,481.92,Bank Transfer,online
9065,,2619,39,2022-03-02,1,437.55,0.08,402.55,E-Wallet,store
9066,,441,1,2022-08-27,1,326.97,0.0,326.97,E-Wallet,partner
9067,13673,2481,14,2023-04-05,1,357.35,0.02,350.2,Cash,store
9068,6134,2607,18,2023-07-26,1,636.62,0.0,636.62,Bank Transfer,store
9069,12013,317,43,2022-11-01,1,349.12,0.0,349.12,Cash,online
9070,1229,229,3,2022-05-30,1,636.09,0.14,547.04,Cash,store
9071,9936,2094,18,2024-05-02,3,620.22,0.0,1860.66,Bank Transfer,partner
9072,3763,1990,28,2022-03-22,1,173.47,0.0,173.47,Card,online
9073,13764,2651,18,2024-08-11,1,649.37,0.03,629.89,E-Wallet,online
9074,,1187,38,2024-01-22,1,432.36,0.0,432.36,Card,partner
9075,12369,521,26,2024-01-07,2,127.97,0.09,232.91,Cash,store
9076,9346,2795,15,2024-01-29,3,327.96,0.05,934.69,Bank Transfer,online
9077,,2615,33,2023-05-01,2,599.35,0.07,1114.79,Card,partner
9078,7590,2748,24,2024-04-08,1,543.56,0.05,516.38,E-Wallet,marketplace
9079,,765,26,2023-01-12,1,129.58,0.06,121.81,E-Wallet,store
9080,7344,1540,29,2023-09-06,1,20.47,0.0,20.47,Card,store
9081,8542,415,9,2024-07-15,1,421.71,0.13,366.89,Bank Transfer,marketplace
9082,9970,213,43,2023-09-17,1,360.88,0.0,360.88,Bank Transfer,marketplace
9083,185,1678,26,2024-01-27,1,140.19,0.01,138.79,E-Wallet,partner
9084,6200,2004,4,2024-05-28,2,608.51,0.04,1168.34,Bank Transfer,marketplace
9085,8108,651,24,2024-08-03,1,544.11,0.12,478.82,Cash,partner
9086,12554,1715,14,2023-07-29,3,365.18,0.02,1073.63,Card,online
9087,12679,2494,15,2022-12-08,2,311.18,0.02,609.91,E-Wallet,online
9088,26,1951,16,2024-05-03,3,557.09,0.0,1671.27,Bank Transfer,store
9089,12961,2740,16,2023-01-01,2,553.87,0.0,1107.74,Cash,store
9090,14050,2245,39,2024-06-19,3,442.48,0.13,1154.87,Bank Transfer,marketplace
9091,5571,2489,13,2023-07-23,1,315.8,0.01,312.64,Card,store
9092,13883,1483,18,2023-05-12,1,592.74,0.17,491.97,E-Wallet,marketplace
9093,8362,860,26,2023-10-16,1,133.03,0.04,127.71,Card,partner
9094,9243,283,29,2023-11-06,1,22.15,0.03,21.49,Card,marketplace
9095,4241,1265,43,2022-03-15,3,376.87,0.0,1130.61,Bank Transfer,online
9096,7408,348,25,2023-02-14,1,543.61,0.0,543.61,E-Wallet,partner
9097,7913,381,21,2022-03-18,1,670.28,0.0,670.28,Cash,store
9098,7158,2157,30,2024-07-01,1,85.8,0.0,85.8,E-Wallet,store
9099,11821,1194,37,2024-04-16,2,622.9,0.0,1245.8,Cash,marketplace
9100,,625,30,2022-12-24,1,83.87,0.0,83.87,E-Wallet,marketplace
9101,8500,2656,30,2022-04-07,1,84.14,0.04,80.77,Cash,marketplace
9102,9916,982,17,2024-10-11,1,103.59,0.09,94.27,Bank Transfer,online
9103,3857,45,46,2024-01-14,3,239.96,0.0,719.88,E-Wallet,store
9104,14487,1035,42,2023-04-21,1,124.96,0.17,103.72,Cash,partner
9105,9182,367,38,2024-05-08,1,429.33,0.0,429.33,Cash,marketplace
9106,6230,2122,39,2023-06-03,1,480.55,0.02,470.94,E-Wallet,online
9107,,456,17,2023-02-18,1,107.12,0.0,107.12,Bank Transfer,marketplace
9108,8690,1672,22,2023-04-22,3,154.53,0.01,458.95,Bank Transfer,online
9109,,259,24,2024-06-24,1,516.69,0.15,439.19,Cash,online
9110,12757,64,34,2022-10-26,1,297.97,0.08,274.13,E-Wallet,store
9111,463,2942,14,2022-07-15,1,348.33,0.0,348.33,Card,partner
9112,10140,502,14,2023-03-13,1,370.2,0.0,370.2,Bank Transfer,marketplace
9113,,1754,41,2024-01-26,2,444.67,0.1,800.41,Card,online
9114,7190,36,20,2022-06-23,2,378.95,0.03,735.16,E-Wallet,online
9115,,1745,7,2024-06-28,2,455.17,0.01,901.24,Cash,partner
9116,10958,820,26,2023-02-23,1,126.56,0.0,126.56,E-Wallet,partner
9117,12056,2114,1,2024-03-28,1,337.81,0.0,337.81,Card,store
9118,11237,54,36,2024-01-30,1,150.57,0.0,150.57,Card,partner
9119,1988,2653,6,2024-07-26,1,662.32,0.1,596.09,Card,marketplace
9120,1957,2874,43,2022-06-08,1,394.45,0.0,394.45,E-Wallet,partner
9121,4481,2030,2,2024-09-30,1,636.0,0.0,636.0,Cash,online
9122,14015,2844,50,2023-08-02,1,171.4,0.04,164.54,Bank Transfer,store
9123,277,160,7,2024-08-11,2,432.74,0.0,865.48,Card,marketplace
9124,3722,2251,21,2023-03-30,1,643.78,0.02,630.9,Cash,store
9125,12863,1502,42,2023-10-11,3,122.81,0.0,368.43,E-Wallet,online
9126,12603,146,45,2024-07-29,1,175.46,0.04,168.44,Cash,online
9127,,2739,1,2024-01-13,1,326.97,0.06,307.35,E-Wallet,store
9128,10495,743,35,2022-09-22,2,397.44,0.0,794.88,Cash,store
9129,10390,1812,16,2023-12-07,1,510.01,0.0,510.01,Cash,store
9130,11057,1856,36,2022-04-20,2,156.75,0.0,313.5,Bank Transfer,online
9131,13556,1281,25,2023-11-24,1,541.96,0.03,525.7,Card,online
9132,10062,2382,21,2024-08-13,3,650.61,0.02,1912.79,Bank Transfer,store
9133,11161,1714,41,2022-03-13,1,448.94,0.02,439.96,E-Wallet,marketplace
9134,235,12,14,2022-07-09,1,358.99,0.02,351.81,Card,store
9135,4329,1508,50,2023-02-11,1,168.53,0.01,166.84,E-Wallet,partner
9136,14220,2660,5,2022-04-26,3,559.59,0.06,1578.04,Cash,online
9137,2253,521,7,2022-12-07,1,442.64,0.03,429.36,Card,marketplace
9138,11064,2391,10,2022-07-29,1,35.22,0.02,34.52,Cash,store
9139,5061,1336,22,2022-05-26,1,143.5,0.0,143.5,E-Wallet,store
9140,3507,2954,14,2022-11-09,1,341.27,0.0,341.27,Bank Transfer,online
9141,11321,1250,20,2024-08-24,1,412.89,0.08,379.86,Card,online
9142,10706,1359,34,2024-06-03,1,285.35,0.0,285.35,Bank Transfer,online
9143,3135,2165,16,2023-01-19,2,545.61,0.0,1091.22,Cash,partner
9144,4433,309,50,2022-12-25,1,169.97,0.02,166.57,E-Wallet,store
9145,7147,1386,47,2024-03-10,1,324.18,0.0,324.18,Card,partner
9146,10169,1656,2,2023-11-22,2,635.4,0.09,1156.43,Bank Transfer,partner
9147,10965,1700,13,2024-05-29,1,306.0,0.05,290.7,Card,store
9148,,415,33,2023-06-20,1,599.35,0.0,599.35,Card,marketplace
9149,882,283,25,2023-03-14,1,591.03,0.15,502.38,Cash,store
9150,7450,1606,46,2023-08-30,3,218.1,0.06,615.04,Card,marketplace
9151,10155,889,13,2023-10-26,2,310.9,0.0,621.8,E-Wallet,partner
9152,1553,1996,23,2023-01-14,2,482.37,0.04,926.15,Bank Transfer,online
9153,,2231,40,2023-07-10,1,501.52,0.15,426.29,Card,partner
9154,11493,2384,17,2023-10-18,1,106.4,0.03,103.21,Bank Transfer,partner
9155,62,735,4,2023-08-04,1,556.0,0.16,467.04,E-Wallet,online
9156,13868,573,29,2023-04-28,3,23.16,0.04,66.7,Card,partner
9157,9543,568,16,2024-05-30,3,487.6,0.16,1228.75,E-Wallet,store
9158,3109,2125,49,2024-04-09,1,164.3,0.09,149.51,Cash,online
9159,14662,2997,20,2022-03-14,2,410.17,0.0,820.34,Card,online
9160,10033,1811,20,2023-07-02,1,367.36,0.01,363.69,Cash,online
9161,,2174,19,2022-11-15,1,244.19,0.01,241.75,Bank Transfer,partner
9162,4518,596,14,2023-10-22,3,357.48,0.0,1072.44,E-Wallet,online
9163,9894,2870,50,2022-09-14,1,155.3,0.08,142.88,Bank Transfer,online
9164,12066,74,16,2024-08-20,1,518.39,0.05,492.47,Cash,partner
9165,4117,1378,33,2022-08-31,1,607.99,0.0,607.99,Bank Transfer,store
9166,9469,968,6,2022-05-07,1,620.97,0.0,620.97,E-Wallet,partner
9167,1810,2215,45,2023-02-22,2,199.38,0.08,366.86,Cash,online
9168,4969,2085,34,2023-11-27,1,304.69,0.14,262.03,Bank Transfer,store
9169,,1262,11,2023-03-13,2,409.28,0.17,679.4,Bank Transfer,store
9170,,2154,30,2022-11-29,1,83.87,0.13,72.97,Card,online
9171,3917,1796,24,2024-07-21,2,556.22,0.0,1112.44,Card,store
9172,,2717,24,2024-04-26,1,516.69,0.08,475.35,Bank Transfer,store
9173,8736,2728,12,2023-10-09,1,208.15,0.02,203.99,Bank Transfer,marketplace
9174,9509,2177,37,2023-04-20,2,691.93,0.05,1314.67,Bank Transfer,online
9175,12138,575,44,2024-04-07,1,359.85,0.0,359.85,E-Wallet,partner
9176,14962,104,6,2022-08-01,3,624.46,0.0,1873.38,E-Wallet,partner
9177,7395,369,12,2023-05-22,1,224.71,0.15,191.0,E-Wallet,online
9178,13092,2436,26,2022-09-17,1,127.89,0.05,121.5,Card,store
9179,,725,3,2023-06-15,2,582.1,0.0,1164.2,Cash,store
9180,13189,47,32,2024-02-29,1,235.42,0.02,230.71,E-Wallet,store
9181,10598,573,50,2022-06-10,3,150.19,0.07,419.03,Card,partner
9182,,258,15,2023-10-01,2,319.69,0.14,549.87,Cash,marketplace
9183,9363,2931,38,2023-10-16,1,436.27,0.0,436.27,Card,online
9184,2745,409,17,2023-02-18,3,111.45,0.07,310.95,Bank Transfer,partner
9185,2431,1064,8,2024-06-01,1,679.34,0.0,679.34,Cash,online
9186,12386,1616,25,2023-11-28,2,550.0,0.0,1100.0,Bank Transfer,marketplace
9187,11397,1887,39,2022-02-07,1,463.87,0.09,422.12,E-Wallet,online
9188,3935,2043,38,2024-07-13,1,458.46,0.01,453.88,Card,online
9189,8878,2255,35,2022-07-29,1,438.48,0.06,412.17,Cash,online
9190,4702,2829,12,2024-06-19,1,212.3,0.0,212.3,Card,store
9191,107,239,15,2024-01-27,1,349.9,0.0,349.9,E-Wallet,store
9192,1211,568,1,2023-11-07,3,343.82,0.0,1031.46,Cash,marketplace
9193,2519,1966,49,2022-03-19,3,173.36,0.0,520.08,Card,online
9194,,2281,18,2022-03-28,2,591.36,0.0,1182.72,Card,online
9195,2066,418,3,2024-05-16,1,583.5,0.0,583.5,Card,partner
9196,6946,2747,44,2022-02-23,1,380.62,0.04,365.4,Card,marketplace
9197,14836,2323,25,2023-08-29,3,591.56,0.0,1774.68,Card,marketplace
9198,8025,2130,46,2024-02-27,1,217.16,0.0,217.16,Bank Transfer,marketplace
9199,14773,2038,12,2022-12-14,1,213.41,0.09,194.2,Card,marketplace
9200,4692,2284,38,2023-05-12,2,450.85,0.02,883.67,Card,online
9201,11532,669,19,2022-07-16,2,265.2,0.0,530.4,Card,marketplace
9202,6513,2897,5,2023-01-07,1,566.04,0.0,566.04,E-Wallet,marketplace
9203,14024,1173,8,2023-09-08,2,683.93,0.17,1135.32,Card,marketplace
9204,329,673,22,2022-03-04,1,159.43,0.0,159.43,E-Wallet,marketplace
9205,1341,522,10,2022-04-09,1,33.61,0.02,32.94,Bank Transfer,marketplace
9206,,1119,23,2022-12-25,3,440.2,0.11,1175.33,Card,marketplace
9207,9787,1039,1,2022-04-29,1,331.7,0.11,295.21,Bank Transfer,online
9208,7914,1028,28,2022-10-20,2,179.51,0.0,359.02,Bank Transfer,marketplace
9209,7802,1797,36,2024-07-13,1,168.27,0.07,156.49,Card,store
9210,,2753,26,2023-01-12,1,129.58,0.1,116.62,Cash,store
9211,8325,320,45,2023-04-20,1,189.69,0.12,166.93,Bank Transfer,online
9212,,41,26,2024-04-01,2,129.58,0.0,259.16,Card,partner
9213,2126,1597,45,2023-02-17,3,178.48,0.0,535.44,Cash,partner
9214,5205,1981,13,2022-02-13,1,316.67,0.08,291.34,E-Wallet,partner
9215,13689,310,35,2023-11-10,2,410.0,0.04,787.2,E-Wallet,marketplace
9216,1760,2792,46,2023-08-02,2,231.41,0.2,370.26,Bank Transfer,store
9217,13826,999,13,2022-07-22,1,305.1,0.0,305.1,Bank Transfer,store
9218,6022,248,35,2024-02-18,1,437.33,0.04,419.84,Cash,marketplace
9219,13697,2364,40,2022-05-31,1,511.97,0.0,511.97,Card,marketplace
9220,1047,1022,11,2024-10-23,1,432.04,0.0,432.04,Cash,store
9221,8355,2427,6,2024-09-10,2,632.99,0.0,1265.98,E-Wallet,online
9222,6453,1508,38,2024-08-15,1,463.63,0.15,394.09,E-Wallet,online
9223,8477,1724,15,2024-01-15,1,306.24,0.15,260.3,E-Wallet,marketplace
9224,5948,2260,47,2023-01-26,2,307.12,0.09,558.96,Card,store
9225,6326,918,44,2022-07-06,1,365.02,0.02,357.72,Card,online
9226,,943,39,2023-05-22,2,437.55,0.0,875.1,Bank Transfer,online
9227,11288,2774,4,2023-09-23,1,569.22,0.01,563.53,Card,marketplace
9228,6970,2510,47,2022-12-31,1,314.69,0.0,314.69,E-Wallet,marketplace
9229,3659,1558,8,2023-04-30,1,607.85,0.09,553.14,E-Wallet,marketplace
9230,11103,2161,3,2023-04-07,1,586.14,0.13,509.94,Bank Transfer,store
9231,4502,2478,18,2023-08-17,2,612.47,0.12,1077.95,Card,partner
9232,14046,2510,44,2024-03-08,1,371.42,0.02,363.99,E-Wallet,online
9233,14311,891,9,2024-03-06,2,465.72,0.03,903.5,E-Wallet,marketplace
9234,14345,2806,4,2023-03-10,2,563.08,0.13,979.76,Bank Transfer,marketplace
9235,10478,510,25,2023-09-15,1,595.17,0.06,559.46,E-Wallet,store
9236,,2192,19,2024-10-26,2,244.19,0.07,454.19,Cash,store
9237,1784,603,48,2023-02-12,1,423.58,0.09,385.46,Card,partner
9238,6693,17,33,2022-06-09,1,598.03,0.05,568.13,Cash,partner
9239,13743,45,41,2023-11-26,1,461.74,0.02,452.51,E-Wallet,online
9240,402,1922,3,2022-08-17,2,617.7,0.14,1062.44,Card,partner
9241,11589,99,34,2024-04-28,1,294.11,0.0,294.11,Card,marketplace
9242,1638,312,43,2023-11-19,1,376.19,0.0,376.19,Card,partner
9243,4702,2829,12,2024-04-25,3,212.3,0.0,636.9,Bank Transfer,marketplace
9244,2526,712,42,2022-10-25,1,115.62,0.0,115.62,Bank Transfer,partner
9245,2477,293,33,2022-07-16,1,592.15,0.0,592.15,E-Wallet,marketplace
9246,4054,349,2,2022-06-30,1,640.92,0.03,621.69,E-Wallet,partner
9247,12456,1245,1,2023-03-11,1,320.67,0.0,320.67,E-Wallet,store
9248,4664,1050,27,2023-03-23,1,387.5,0.03,375.88,E-Wallet,marketplace
9249,4899,1468,30,2022-03-31,2,86.54,0.04,166.16,Card,online
9250,7979,1191,50,2022-10-18,1,163.75,0.09,149.01,Bank Transfer,store
9251,14798,2866,28,2023-11-26,1,164.62,0.08,151.45,Card,partner
9252,12680,783,37,2024-06-12,1,618.5,0.0,618.5,Card,store
9253,8687,2329,1,2023-10-18,2,335.35,0.02,657.29,E-Wallet,store
9254,9443,1365,48,2024-04-03,2,460.52,0.15,782.88,Bank Transfer,store
9255,12310,319,23,2022-01-04,1,435.96,0.03,422.88,Card,store
9256,9318,2859,1,2023-08-29,3,358.0,0.13,934.38,E-Wallet,partner
9257,13756,1907,27,2023-09-14,1,381.51,0.19,309.02,Bank Transfer,partner
9258,3577,1127,14,2023-12-02,3,357.71,0.0,1073.13,Cash,online
9259,11433,2220,8,2022-03-13,1,644.61,0.2,515.69,Card,partner
9260,9658,2867,3,2022-06-15,2,561.58,0.16,943.45,Bank Transfer,online
9261,1351,445,46,2024-02-13,1,249.62,0.03,242.13,Cash,store
9262,1187,105,41,2023-03-24,1,488.95,0.01,484.06,Card,partner
9263,,1473,45,2024-04-30,1,184.42,0.01,182.58,Bank Transfer,marketplace
9264,2939,631,2,2024-08-03,3,640.97,0.02,1884.45,Card,store
9265,8168,1331,32,2024-06-14,1,239.17,0.19,193.73,Cash,store
9266,14071,645,23,2022-03-08,1,460.73,0.0,460.73,Bank Transfer,partner
9267,6145,1141,45,2024-03-09,2,201.22,0.01,398.42,Bank Transfer,partner
9268,12339,503,3,2022-04-03,3,601.35,0.18,1479.32,Bank Transfer,online
9269,6195,180,33,2022-04-05,1,592.42,0.04,568.72,Card,store
9270,9551,667,3,2022-01-21,1,636.65,0.01,630.28,E-Wallet,online
9271,221,79,38,2022-05-05,1,421.23,0.0,421.23,Card,marketplace
9272,9507,2162,49,2024-05-03,1,167.35,0.0,167.35,Bank Transfer,marketplace
9273,8274,1708,13,2023-12-11,1,326.91,0.0,326.91,Bank Transfer,partner
9274,,2112,41,2022-06-08,3,444.67,0.06,1253.97,Cash,online
9275,4546,14,28,2024-08-13,1,180.88,0.03,175.45,Card,online
9276,12119,91,36,2023-01-17,1,152.18,0.19,123.27,E-Wallet,partner
9277,14268,2499,16,2022-07-27,2,528.85,0.07,983.66,Bank Transfer,partner
9278,11230,2242,39,2022-05-05,2,453.55,0.0,907.1,Card,partner
9279,8359,349,42,2024-10-06,2,120.34,0.0,240.68,Card,partner
9280,4232,1606,11,2022-08-13,1,438.37,0.0,438.37,Bank Transfer,marketplace
9281,11252,530,46,2023-08-24,3,224.63,0.12,593.02,Bank Transfer,store
9282,955,837,14,2022-07-07,1,363.74,0.0,363.74,E-Wallet,store
9283,13403,1548,12,2024-02-08,1,217.9,0.0,217.9,Card,marketplace
9284,,13,8,2024-07-02,1,634.25,0.01,627.91,Card,store
9285,61,661,49,2022-12-28,1,177.32,0.18,145.4,Cash,online
9286,9864,1978,44,2024-10-06,1,392.76,0.05,373.12,Bank Transfer,partner
9287,3283,2816,25,2022-08-18,1,557.78,0.09,507.58,E-Wallet,online
9288,5559,1985,14,2024-06-29,1,364.78,0.04,350.19,E-Wallet,marketplace
9289,10661,461,28,2023-05-18,2,156.97,0.0,313.94,Card,store
9290,8846,1206,6,2022-03-03,1,668.42,0.0,668.42,E-Wallet,online
9291,8954,1729,4,2023-12-08,1,586.43,0.04,562.97,Card,partner
9292,11404,2321,46,2024-05-30,1,221.59,0.0,221.59,Card,partner
9293,7787,518,46,2024-04-20,2,218.0,0.04,418.56,Cash,partner
9294,1546,240,12,2023-12-27,1,198.44,0.02,194.47,E-Wallet,store
9295,10619,1931,10,2022-07-20,1,32.99,0.05,31.34,E-Wallet,partner
9296,8750,391,32,2023-04-16,1,237.99,0.1,214.19,Card,online
9297,541,1279,6,2024-01-08,2,647.76,0.0,1295.52,E-Wallet,online
9298,,1983,36,2023-04-07,2,156.11,0.16,262.26,Cash,store
9299,,885,50,2024-10-29,1,156.47,0.03,151.78,Card,marketplace
9300,12547,2711,46,2024-07-09,3,224.87,0.02,661.12,E-Wallet,online
9301,6786,359,23,2024-03-21,1,444.82,0.07,413.68,E-Wallet,online
9302,13663,644,46,2024-10-29,1,245.48,0.1,220.93,Card,marketplace
9303,9257,1421,40,2022-01-14,1,548.26,0.0,548.26,Card,online
9304,9862,1306,38,2024-01-07,1,416.64,0.0,416.64,Bank Transfer,marketplace
9305,10581,650,47,2023-01-11,1,322.95,0.05,306.8,Card,online
9306,,2393,5,2024-07-12,1,574.93,0.0,574.93,Card,online
9307,2928,2107,13,2023-09-24,1,324.67,0.04,311.68,Cash,marketplace
9308,2505,777,2,2022-12-16,1,611.65,0.05,581.07,Card,marketplace
9309,2161,476,35,2023-01-12,1,401.15,0.0,401.15,Bank Transfer,store
9310,2074,50,42,2022-12-24,1,120.9,0.02,118.48,Card,online
9311,12561,1673,17,2022-02-01,1,102.35,0.18,83.93,E-Wallet,partner
9312,,1330,15,2023-12-30,2,319.69,0.06,601.02,Card,partner
9313,10235,1196,2,2022-12-23,1,652.79,0.0,652.79,Bank Transfer,store
9314,12283,2155,31,2022-03-25,1,161.94,0.06,152.22,E-Wallet,store
9315,3973,1605,24,2024-07-06,1,542.31,0.11,482.66,Card,partner
9316,2380,331,5,2024-06-02,1,596.62,0.0,596.62,Card,marketplace
9317,14650,1695,50,2023-07-20,1,165.28,0.0,165.28,Cash,online
9318,10251,1403,8,2024-04-09,1,663.12,0.0,663.12,Card,marketplace
9319,5737,2283,28,2022-09-14,1,173.72,0.02,170.25,E-Wallet,online
9320,13051,1948,12,2024-08-20,1,219.78,0.16,184.62,Card,marketplace
9321,12434,1718,49,2022-03-08,2,174.51,0.0,349.02,Cash,online
9322,3115,791,3,2022-12-31,1,628.56,0.15,534.28,Cash,online
9323,,2935,6,2022-11-14,1,625.16,0.02,612.66,E-Wallet,partner
9324,,668,16,2022-12-22,1,507.28,0.0,507.28,Cash,marketplace
9325,2801,387,48,2024-10-16,1,447.46,0.0,447.46,Card,partner
9326,7353,934,44,2022-01-06,2,377.38,0.0,754.76,Cash,partner
9327,,2295,18,2022-09-08,3,591.36,0.02,1738.6,Cash,store
9328,12278,799,2,2024-01-09,1,656.97,0.2,525.58,Card,partner
9329,3477,1050,49,2023-11-15,1,177.72,0.0,177.72,Bank Transfer,online
9330,12010,1365,32,2024-09-09,1,232.54,0.0,232.54,Cash,partner
9331,13087,2526,28,2024-07-24,3,159.48,0.0,478.44,Bank Transfer,partner
9332,10810,2356,14,2022-01-19,1,344.59,0.1,310.13,E-Wallet,online
9333,8335,663,28,2022-09-04,1,179.59,0.0,179.59,E-Wallet,marketplace
9334,14069,1098,6,2022-04-09,1,605.5,0.03,587.34,E-Wallet,marketplace
9335,11784,2860,9,2023-04-27,2,439.19,0.12,772.97,Card,online
9336,10204,1344,27,2022-01-08,1,404.62,0.02,396.53,Cash,partner
9337,,1471,39,2023-02-07,2,437.55,0.0,875.1,Cash,partner
9338,10100,1050,12,2024-05-20,1,225.92,0.0,225.92,E-Wallet,store
9339,1648,2878,2,2024-07-19,1,604.54,0.04,580.36,Card,marketplace
9340,8409,2935,25,2023-08-05,1,570.74,0.0,570.74,Bank Transfer,partner
9341,1471,846,44,2024-01-23,1,364.67,0.02,357.38,Cash,partner
9342,1834,1475,27,2022-01-05,2,373.69,0.0,747.38,Bank Transfer,marketplace
9343,14434,1838,47,2023-04-16,1,312.92,0.05,297.27,Bank Transfer,marketplace
9344,547,2445,20,2023-01-20,1,387.61,0.01,383.73,Bank Transfer,online
9345,14548,251,16,2022-02-19,1,546.23,0.0,546.23,Cash,marketplace
9346,7936,2240,14,2023-04-01,2,369.93,0.01,732.46,E-Wallet,store
9347,6509,1487,43,2022-11-15,1,380.55,0.01,376.74,Card,store
9348,7802,1797,36,2023-04-06,3,168.27,0.0,504.81,E-Wallet,online
9349,12963,2684,44,2022-06-07,3,372.26,0.0,1116.78,Bank Transfer,online
9350,8286,1366,43,2022-08-05,1,350.79,0.13,305.19,Bank Transfer,marketplace
9351,12330,1890,43,2022-01-01,1,355.9,0.03,345.22,Cash,online
9352,8614,2151,10,2023-03-08,1,35.28,0.05,33.52,Card,online
9353,7857,1896,47,2023-03-18,2,305.15,0.09,555.37,E-Wallet,online
9354,12621,2711,43,2023-02-17,2,384.64,0.0,769.28,Cash,online
9355,7568,2377,45,2022-01-12,1,196.61,0.02,192.68,Bank Transfer,partner
9356,11418,1751,18,2022-04-13,1,591.14,0.01,585.23,Cash,store
9357,4294,753,45,2024-08-08,1,176.98,0.02,173.44,E-Wallet,partner
9358,,2896,46,2023-11-14,1,227.19,0.0,227.19,Card,online
9359,,74,8,2022-09-17,1,634.25,0.0,634.25,E-Wallet,online
9360,1035,1126,1,2023-09-01,1,359.49,0.1,323.54,Cash,online
9361,11178,1970,6,2024-06-29,1,631.18,0.01,624.87,Card,store
9362,14008,2481,21,2023-09-23,1,630.38,0.01,624.08,Cash,store
9363,13759,2019,35,2023-04-08,1,408.42,0.0,408.42,Bank Transfer,partner
9364,14881,28,43,2022-02-05,2,341.84,0.15,581.13,Cash,marketplace
9365,7619,340,43,2023-05-18,1,349.41,0.04,335.43,E-Wallet,store
9366,2501,1070,33,2024-05-03,1,643.58,0.0,643.58,Card,store
9367,13588,1873,16,2022-11-18,1,490.1,0.0,490.1,E-Wallet,partner
9368,,1809,17,2024-01-02,1,107.12,0.11,95.34,Cash,partner
9369,13825,1882,36,2022-09-06,1,158.96,0.04,152.6,E-Wallet,partner
9370,11935,660,4,2024-01-21,1,561.41,0.05,533.34,E-Wallet,store
9371,9121,2104,41,2024-09-09,2,471.93,0.0,943.86,E-Wallet,partner
9372,2624,1309,19,2022-02-02,1,242.84,0.0,242.84,Bank Transfer,marketplace
9373,7283,2288,11,2024-07-28,1,431.47,0.12,379.69,Bank Transfer,store
9374,5745,1744,40,2023-01-06,1,521.42,0.09,474.49,Card,online
9375,7818,1705,27,2023-02-16,2,395.85,0.08,728.36,Card,marketplace
9376,1963,967,38,2022-04-04,1,474.25,0.03,460.02,Cash,marketplace
9377,13365,334,14,2023-07-22,2,338.84,0.0,677.68,Bank Transfer,marketplace
